"","Target","Correlation","Slope","r","p","q"
"347","HTR1A","HNF4A",-0.0137417572882985,-0.0124238076130515,0.74263691497295,0.879081006173802
"348","HTR1A","ZKSCAN3",0.0102978580741214,0.0126637932866889,0.737846298492225,0.879081006173802
"349","HTR1A","NFIA",-0.0125020963700921,-0.0127147784344191,0.736829828223121,0.879081006173802
"350","HTR1A","ZBTB22",0.0116379402680412,0.0130794164271915,0.729387759849899,0.879081006173802
"351","HTR1A","NEUROG3",0.0116402642682908,0.0125038791411747,0.741037403129502,0.879081006173802
"352","HTR1A","BATF2",0.0156948573576364,0.0142637315010462,0.739244202744733,0.879081006173802
"353","HTR1A","ZNF264",-0.0129937644723087,-0.013802735666067,0.747380214104438,0.880388557292516
"354","HTR1A","NEUROG2",0.0132277465118772,0.0119238621098109,0.752477477567188,0.882201089127728
"355","HTR1A","HIVEP3",0.0118486592795027,0.0118988792845648,0.753150090478348,0.882201089127728
"356","HTR1A","PBX3",0.0114659006809616,0.0116364868559345,0.758422552493195,0.884549932496742
"357","HTR1A","HOXD12",-0.0125485395126737,-0.0115880144454005,0.759397783774181,0.884549932496742
"358","HTR1A","ZNF189",0.00909629398663804,0.0110194307290061,0.770865421484475,0.895406353089209
"359","HTR1A","IRX5",-0.0106123539981471,-0.0106563316279678,0.778215097796175,0.89645219829007
"360","HTR1A","TSHZ3",-0.00986323842147617,-0.0122382702436058,0.775196021256422,0.89645219829007
"361","HTR1A","ZNF557",-0.0114843007738965,-0.0121221888263637,0.777271925636911,0.89645219829007
"362","HTR1A","ZNF286A",0.0105798345741467,0.0118456190707221,0.782224240098888,0.898588176642525
"363","HTR1A","ZNF282",0.0119948002964652,0.0116004670969486,0.786621360500924,0.901156888266168
"364","HTR1A","RAP1B",-0.00954629934758906,-0.01013573003274,0.788787339221456,0.901162521795472
"365","HTR1A","RHOXF1",0.00984316844257138,0.0113340792708895,0.791407074107029,0.901685109023582
"366","HTR1A","EN1",-0.00934475010175188,-0.00967671252067793,0.798141325948121,0.902747189643003
"367","HTR1A","CREB3",0.0109273183446641,0.00964278663221279,0.798833844072586,0.902747189643003
"368","HTR1A","ZNF644",0.0124742907070358,0.0138310596849242,0.797965954450437,0.902747189643003
"369","HTR1A","CREB3L4",0.00918892379666816,0.00945870928578889,0.802594095011661,0.90454523681044
"370","HTR1A","FOXP2",0.0087913406723854,0.00918977264303674,0.808096000671333,0.906025888211562
"371","HTR1A","ZNF84",0.00872280042149215,0.010282729091158,0.810369808499836,0.906025888211562
"372","HTR1A","ZNF570",-0.0134361446071761,-0.0142458612360042,0.81042603429955,0.906025888211562
"373","HTR1A","ESR1",-0.0085803660391602,-0.00894824887186979,0.812913887044755,0.906377248389473
"374","HTR1A","FOXC2",-0.00758168869361749,-0.00858838261942277,0.82043317219787,0.909895300017319
"375","HTR1A","ZNF394",0.00695935402594788,0.00980509948140158,0.819022131739886,0.909895300017319
"376","HTR1A","RIT2",0.00736574997816316,0.00824120337557339,0.827454363959125,0.915153578566547
"377","HTR1A","KLF13",-0.00954362558827897,-0.00814470389901489,0.829563675535144,0.915153578566547
"378","HTR1A","ZNF425",-0.00965852190333855,-0.0112204669519241,0.835493603140606,0.919263410315653
"379","HTR1A","PAX7",0.00476953280432679,0.0075703110892489,0.841418183481382,0.921158849571599
"380","HTR1A","EMX1",0.0072420590077384,0.00755985386608749,0.841634344572612,0.921158849571599
"381","HTR1A","MYB",-0.00510351287218148,-0.00737276980270243,0.845503554001368,0.922971157116676
"382","HTR1A","ZNF217",-0.00653674241921535,-0.00715212999868495,0.850071527939802,0.925534796738636
"383","HTR1A","KLF2",0.00564011219230864,0.00645903480476556,0.864452895581834,0.938741816295898
"384","HTR1A","EGR4",0.00685998470927171,0.00706444122442531,0.869064044528127,0.941297939138257
"385","HTR1A","ZNF140",0.00602536787937812,0.00687559410803384,0.872533974604245,0.942607946657954
"386","HTR1A","SHOX2",-0.00554650145466445,-0.00577958452619233,0.878594794228826,0.946702917812456
"387","HTR1A","CDC5L",0.00647057902410579,0.00626148919929779,0.883834290384307,0.949894069820247
"388","HTR1A","CEBPA",0.00519874555548433,0.00496725175591016,0.895552965099851,0.960014361045341
"389","HTR1A","ZNF260",-0.00629758840765634,-0.00651000447313354,0.904102603291696,0.966694321981122
"390","HTR1A","AHR",-0.00425627439300656,-0.00433551631640281,0.908774413088699,0.969204425212245
"391","HTR1A","RASL11B",0.00334175631707301,0.00381840648406577,0.919615855191805,0.973310814486562
"392","HTR1A","LEF1",-0.00384186455145117,-0.00381787506887663,0.919627004574833,0.973310814486562
"393","HTR1A","ZNF20",0.00418524981870345,0.00445765096500972,0.917155301262385,0.973310814486562
"394","HTR1A","SIX2",-0.00304790077117205,-0.00367421298398982,0.922641685273667,0.974029323440808
"395","HTR1A","PAX5",-0.0033932790385025,-0.0034060344149641,0.928272220368359,0.975036563963742
"396","HTR1A","KLF6",-0.00324874282877655,-0.00340821581250183,0.928226406056782,0.975036563963742
"397","HTR1A","ZNF525",-0.00404649551940565,-0.00345463750459184,0.935750062528628,0.977964351063754
"398","HTR1A","ZNF555",0.00334989799305751,0.00347672858815311,0.935340104046373,0.977964351063754
"399","HTR1A","ZKSCAN4",-0.00211721895153029,-0.00241617190118905,0.949083715255976,0.979909130203971
"400","HTR1A","VSX2",0.00258578915573621,0.00276643745172331,0.94171481124604,0.979909130203971
"401","HTR1A","STAT5B",-0.00245923137511254,-0.00237348061909641,0.949982166395414,0.979909130203971
"402","HTR1A","ZNF561",0.00259225070964616,0.00301127102555257,0.943981347140952,0.979909130203971
"403","HTR1A","ZNF169",0.00259145233613892,0.00277080056713736,0.948448334736948,0.979909130203971
"404","HTR1A","HHEX",0.0022231271403614,0.00259525487345253,0.951710306313209,0.979909130203971
"405","HTR1A","ZNF432",0.00141002767750173,0.00199150445703592,0.958023661798737,0.983979967906585
"406","HTR1A","ZNF124",0.00147327120242259,0.00187669811290459,0.965070280138064,0.98635859514111
"407","HTR1A","FOXN3",-0.00149133589864437,-0.00171441525082824,0.963859756145294,0.98635859514111
"408","HTR1A","ZNF90",0.00127158681025298,0.00151952995960304,0.967942725201003,0.986875590241609
"409","HTR1A","SOX1",0.00135600469162154,0.0013252712755748,0.972059156935221,0.988655288882896
"410","HTR1A","CDC42",0.00073670798780586,0.00114744757166618,0.97580699848794,0.990052356130099
"411","HTR1A","ZFP41",0.000786483055721902,0.000942013304635532,0.982462759604311,0.994385851347082
"412","HTR1A","FOS",0.000319651446099346,0.000322327671668338,0.993203025010421,0.99559053228208
"413","HTR1A","ZNF322",-0.000602169404878965,-0.000675265364690645,0.987428252542451,0.99559053228208
"414","HTR1A","TCF7L1",-0.000422748873257451,-0.000469039128664689,0.990109430527288,0.99559053228208
"415","HTR1A","PROP1",-0.000419891526803096,-0.000424873150901447,0.991040711889999,0.99559053228208
"416","HTR1A","TEC",-0.000139274502621478,-0.000157795517848147,0.996672510228526,0.996672510228526
"417","HTR4","ZNF517",0.220315678354838,0.237854542578014,1.7892045820288e-08,3.73049155353005e-06
"418","HTR4","TP53",0.100584298845881,0.207461527934553,2.89913986917474e-08,4.02980441815289e-06
"419","HTR4","ZIM3",0.271536578119694,0.216360984734513,3.23315385718088e-07,3.37056289611107e-05
"420","HTR4","ZNF578",0.2305394053094,0.214505393107799,4.09580991729454e-07,3.41590547102365e-05
"421","HTR4","PROP1",-0.220637583409898,-0.179711747052305,1.67891297512719e-06,0.000116684451771339
"422","HTR4","RORA",0.15070333858589,0.17720271127922,2.35004248259172e-06,0.000139995387891535
"423","HTR4","MNT",0.188129376106676,0.174385308442069,3.40919535842413e-06,0.000177704308057858
"424","HTR4","E2F5",0.168262021533091,0.166757895458467,9.0636927251188e-06,0.000362863991555536
"425","HTR4","ZBTB21",0.18127646316666,0.166383210715672,9.49920617653651e-06,0.000362863991555536
"426","HTR4","ESRRB",-0.194567826745281,-0.166322226754008,9.57195181561367e-06,0.000362863991555536
"427","HTR4","FOSL2",0.200783474270232,0.165003622053971,1.12810612664394e-05,0.000392016879008768
"428","HTR4","VSX2",-0.185237259276729,-0.15952578474545,2.20222773951249e-05,0.000706406897982083
"429","HTR4","KLF12",0.209770547048345,0.157919986217191,2.66827815412971e-05,0.000741781326848058
"430","HTR4","ZNF7",-0.193308298764891,-0.178577362076636,2.65936245325986e-05,0.000741781326848058
"431","HTR4","ZNF880",0.284181614191977,0.23783535989602,4.84465498988867e-05,0.00108405779421701
"432","HTR4","MIXL1",-0.195322727109317,-0.153822923329103,4.31793197779019e-05,0.00108405779421701
"433","HTR4","SP100",0.196056770364737,0.153351856299773,4.56010240964573e-05,0.00108405779421701
"434","HTR4","XBP1",0.189507386970043,0.15265971115265,4.93935205998158e-05,0.00108405779421701
"435","HTR4","CC2D1A",0.160221015507424,0.170974178322524,5.8387768664658e-05,0.0011307032231839
"436","HTR4","HNF1B",-0.121802779206645,-0.151673565449653,5.53152579153765e-05,0.0011307032231839
"437","HTR4","ZFHX3",0.180814880064956,0.150937553572567,6.01657717978332e-05,0.0011307032231839
"438","HTR4","ZNF735",0.306007209265039,0.18094889468454,6.23649259789681e-05,0.0011307032231839
"439","HTR4","RAB10",-0.187221807298802,-0.149239679379051,7.20687675809683e-05,0.00125219483671932
"440","HTR4","ATF1",-0.189249706493837,-0.148670531885182,7.77554980342688e-05,0.0012969617072116
"441","HTR4","PITX2",-0.192379737310363,-0.145908085488436,0.000105755037538309,0.00169614810205673
"442","HTR4","NFYB",0.209527222311305,0.142090968846931,0.000160321516142445,0.0024760767493111
"443","HTR4","GTF2IRD2B",0.177149408438468,0.140964305115383,0.000180912462953174,0.00269430346612406
"444","HTR4","RELA",0.14214692309394,0.152634351476831,0.000195620565466977,0.00281288882068033
"445","HTR4","ZNF250",-0.115822282924557,-0.156502657257736,0.000238238603723968,0.00331151659176316
"446","HTR4","ZNF256",0.203971493915041,0.154819772944962,0.000278430055611953,0.00374533332871562
"447","HTR4","FOXM1",0.149541743032243,0.134109853929069,0.000370140819686659,0.00482339755654177
"448","HTR4","TBX20",-0.183965368904272,-0.132714075514335,0.000426504272374265,0.00538946307818389
"449","HTR4","BATF2",-0.209406556859487,-0.149201052685781,0.000463251490114414,0.00568164327581502
"450","HTR4","ZNF76",-0.152161974447066,-0.131009826556445,0.000506155449424208,0.00603048064028271
"451","HTR4","MAX",-0.0951690476340429,-0.1304789252737,0.000533665426665039,0.00614606681324338
"452","HTR4","IRF8",-0.154866133883301,-0.130082539334048,0.000555104754022582,0.00614606681324338
"453","HTR4","CEBPE",0.162495028429565,0.147055560851031,0.000560073234779972,0.00614606681324338
"454","HTR4","PHOX2B",0.177701046801019,0.127264534004389,0.000732183568125684,0.00782873199765155
"455","HTR4","PPARA",0.102491100311922,0.129976419856479,0.000787364717607074,0.00786140166129251
"456","HTR4","HOXA2",-0.157739177023974,-0.12661496260812,0.000779827622756919,0.00786140166129251
"457","HTR4","SP3",0.133856563011043,0.12590971212654,0.000834796571740967,0.00786140166129251
"458","HTR4","USF2",0.16036045624952,0.125742407162193,0.000848352697261781,0.00786140166129251
"459","HTR4","SCRT2",-0.148164042693793,-0.142632144087493,0.000821719642533184,0.00786140166129251
"460","HTR4","BBX",-0.187367849096823,-0.142397856462453,0.000838323390550251,0.00786140166129251
"461","HTR4","HES7",0.139526185451199,0.171590439984281,0.000876127341505137,0.00794228481320961
"462","HTR4","ZNF232",0.173535012630027,0.123445163326408,0.00105629941809746,0.00937184802865196
"463","HTR4","ZSCAN1",-0.12935193584511,-0.138683508137621,0.00114660107466791,0.00996109683617746
"464","HTR4","HOXB7",0.124551388671131,0.120714978793417,0.00136424179462613,0.0116099760889611
"465","HTR4","CTCFL",0.123227293640483,0.11653136712001,0.00199914033136096,0.0166728303635504
"466","HTR4","SOX1",0.146695210617352,0.115407577596353,0.00221074132158485,0.018076061394135
"467","HTR4","GATA1",0.148656254221764,0.117877826636762,0.00234708287811362,0.0188217992341035
"468","HTR4","SIX4",-0.115651664041682,-0.11303920047487,0.0027252394224305,0.0212891386582894
"469","HTR4","MXD4",-0.158875070957774,-0.112827106048508,0.00275686687661302,0.0212891386582894
"470","HTR4","FOXA1",-0.0887831515396487,-0.112221139135241,0.00292689748350534,0.0217949330468166
"471","HTR4","FOXD4L3",0.162495556032181,0.112172953840167,0.00291886881781406,0.0217949330468166
"472","HTR4","ZNF3",0.134230949040843,0.111765398682958,0.00304504638574083,0.0218928334974815
"473","HTR4","ZNF771",-0.160492348918682,-0.126672194096925,0.00299940214902118,0.0218928334974815
"474","HTR4","RAB27A",0.10196639343969,0.111046541925453,0.00321826564942149,0.0227460470476061
"475","HTR4","ZNF569",-0.103592577157588,-0.125120507893849,0.00337704693822569,0.0234704762206685
"476","HTR4","ZBTB38",0.118517126476691,0.15020599363267,0.00350610036375983,0.0239679319948828
"477","HTR4","HOXD10",-0.102031369629196,-0.109464788661572,0.0037104184084087,0.0249555560694585
"478","HTR4","ZEB1",0.137027332096305,0.108706306993209,0.00395712940650313,0.0261924279763779
"479","HTR4","ZNF394",0.110748732025155,0.122328504459709,0.00416685560353751,0.0267319813334637
"480","HTR4","ZNF565",0.132276145338988,0.122485083013457,0.00411848360166059,0.0267319813334637
"481","HTR4","SIM2",0.112716232814668,0.107472254275166,0.00439044173853314,0.0277396091661866
"482","HTR4","HOXB6",0.123700975575558,0.10674452744436,0.004665652588228,0.0290384646162847
"483","HTR4","TFAP2C",-0.122596692884184,-0.106145558810662,0.0049037601290382,0.0300715878501313
"484","HTR4","RALA",0.096344700924475,0.105624469024192,0.00511977125737861,0.0304992087760983
"485","HTR4","ZNF140",-0.133717964542814,-0.119625082160882,0.00508717981715559,0.0304992087760983
"486","HTR4","DLX1",0.119040312352471,0.105327790912624,0.00524655418233832,0.0306497827983969
"487","HTR4","ZNF444",0.118432243517046,0.105222905433589,0.00529204882850018,0.0306497827983969
"488","HTR4","MITF",-0.111712593911831,-0.104611771111441,0.00556427464119707,0.0317849661010847
"489","HTR4","KRAS",0.0557563043930834,0.103740398331358,0.00593847815451827,0.0334641268977583
"490","HTR4","MAFF",-0.112976392734906,-0.103436675083436,0.00612339507900189,0.0340460766392505
"491","HTR4","TP63",0.107657805359284,0.10118002708217,0.0073405693508323,0.0402765449907509
"492","HTR4","ZNF260",-0.16692365343361,-0.143874872444421,0.00743738462203079,0.0402777842517771
"493","HTR4","ZNF644",-0.154298079483114,-0.142646188307073,0.00796612610840429,0.0425881357333921
"494","HTR4","TEAD1",0.0675559494335045,0.0999146566599435,0.0081140481378336,0.0428298490313495
"495","HTR4","ZNF654",-0.155935823950367,-0.141488817984526,0.00849456839646742,0.0437312965595915
"496","HTR4","TFAP2D",-0.136656432827899,-0.0994204625617705,0.00843537887316095,0.0437312965595915
"497","HTR4","LEF1",-0.123401843372428,-0.0987133994730137,0.00891486730776529,0.0453353617968064
"498","HTR4","HBP1",0.107317571368472,0.0980630325538365,0.00937720072419584,0.0454685197905775
"499","HTR4","KLF8",0.127952883027423,0.0984951933111418,0.00906766985520741,0.0454685197905775
"500","HTR4","DDIT3",-0.119842081485026,-0.0980959366644553,0.00935330689979499,0.0454685197905775
"501","HTR4","ZNF264",0.133639023223617,0.111293372358416,0.00918539568294427,0.0454685197905775
"502","HTR4","ZNF132",0.138745805609727,0.110351312509127,0.00979770068973723,0.0465881458552439
"503","HTR4","SRF",-0.11296146933447,-0.0973658346791173,0.00989641816062075,0.0465881458552439
"504","HTR4","TCF7",0.149026118036642,0.0972966239506015,0.0099493299799732,0.0465881458552439
"505","HTR4","NR1H4",-0.102375900725404,-0.0971593828068615,0.010054995508326,0.0465881458552439
"506","HTR4","ZNF560",-0.126768019074348,-0.109379726675037,0.0104669338841666,0.0479638618648072
"507","HTR4","ZNF526",0.118476860999906,0.107232814344982,0.0120913633401456,0.0546149250068109
"508","HTR4","LYL1",-0.12285131030224,-0.0945723738607936,0.0121803070159075,0.0546149250068109
"509","HTR4","MAF",0.0886953590090966,0.0939278946046613,0.0128486471310362,0.0569987856770437
"510","HTR4","ZNF610",0.110381482117285,0.105692083041217,0.0133907090256414,0.0587781648809731
"511","HTR4","RAB7A",-0.104435657394545,-0.0929309334431493,0.0137712444106087,0.0598188429085814
"512","HTR4","NRAS",0.0680745122568646,0.0921925503706173,0.0145447499726433,0.0622685205608597
"513","HTR4","DLX3",0.108904856517905,0.0921753607418623,0.0146338489567488,0.0622685205608597
"514","HTR4","GLI1",-0.107894416071346,-0.0903503716492422,0.0167212949198998,0.0704321210262446
"515","HTR4","NANOG",-0.114363325774376,-0.0901254046492918,0.0169958707892032,0.0708727811909774
"516","HTR4","SOX2",0.11466505698886,0.0899650622467357,0.0182622177709698,0.0753994535692514
"517","HTR4","TBX22",0.094034947337271,0.100050897010116,0.0192571201214224,0.0764714784881315
"518","HTR4","FOXP2",-0.105185430986397,-0.0885074942377161,0.0190894627042718,0.0764714784881315
"519","HTR4","ZNF286A",0.114423761283848,0.100438665594973,0.0187919244278676,0.0764714784881315
"520","HTR4","CREB3",0.124506421803311,0.0884413801294361,0.0191796026720548,0.0764714784881315
"521","HTR4","ZNF26",-0.103373937946092,-0.099901675954405,0.0194387930929063,0.0764714784881315
"522","HTR4","TFAP4",-0.102490674258838,-0.0874550180064483,0.0204788115123563,0.0798099476696501
"523","HTR4","PGR",0.0886752462396529,0.0869633239393955,0.0212939879722177,0.0807235725855889
"524","HTR4","SOX10",-0.0785066382317619,-0.0871512306849933,0.0210144059187275,0.0807235725855889
"525","HTR4","RBPJ",0.118168656144507,0.0869999908727118,0.0212391796185543,0.0807235725855889
"526","HTR4","RUNX1",0.0861013705976187,0.0866000518473111,0.0218436685197004,0.0820613493037395
"527","HTR4","MYT1",0.0703123276549561,0.0841544353045864,0.0258749151531768,0.0963378537399529
"528","HTR4","OVOL1",0.112644836809093,0.0837765763673335,0.0265518092273137,0.0979832252016798
"529","HTR4","ERF",0.121870827753572,0.0941846794812906,0.0276191903728634,0.101028091100737
"530","HTR4","HOXD9",0.112362474910242,0.0827550008866551,0.0284587642246632,0.103193953753779
"531","HTR4","E2F1",-0.104978446122465,-0.0825328916301191,0.028888608409655,0.103849566438156
"532","HTR4","ZKSCAN3",-0.0831194725869666,-0.0822800386581984,0.0293847278554922,0.104730183895216
"533","HTR4","RXRA",-0.108438660974562,-0.0818171961439981,0.0303118269085154,0.107118913736025
"534","HTR4","ZSCAN26",-0.127051846147316,-0.0908180049888142,0.0337048290366401,0.118108518556966
"535","HTR4","SPI1",0.0975181198936464,0.0800709801303925,0.0340387422635131,0.118284629365708
"536","HTR4","ZNF701",0.110437044317192,0.0897620614668271,0.0358350957090285,0.123497809179049
"537","HTR4","NEUROD6",-0.10892247735278,-0.0789757701365338,0.0365703173923669,0.12499854387391
"538","HTR4","RAP1B",0.0920775230935981,0.0785218311391422,0.0376655823767505,0.127695510984593
"539","HTR4","ESR1",-0.0934029636345424,-0.078229815799435,0.038246440563906,0.128612085144092
"540","HTR4","NFE2L2",0.0868282163282528,0.0781622700362315,0.0385527833165743,0.128612085144092
"541","HTR4","ZNF525",0.131923646180808,0.0882982090553582,0.0389768915031668,0.128994950450957
"542","HTR4","NOTO",0.107828813632786,0.0896159322455008,0.0443333968383564,0.145567137650351
"543","HTR4","SOX30",0.0817806286790477,0.0758298839380558,0.0447485941030273,0.145782529226269
"544","HTR4","CEBPD",0.0840647887482716,0.0745647146645003,0.0484465776932309,0.156606379054863
"545","HTR4","NFIA",0.0907802084792463,0.0743176430193795,0.0491978589947349,0.157811593852342
"546","HTR4","ZNF25",0.0835791286640036,0.0836562196534853,0.0505232190086713,0.160825819287144
"547","HTR4","FOXK1",-0.0820776889812841,-0.0752597507540153,0.0525739730044986,0.166085960173302
"548","HTR4","RAC3",-0.0898848708051963,-0.0725119588061243,0.054816292586141,0.1686096029218
"549","HTR4","PITX3",-0.0813165979506287,-0.0726609408313161,0.054491420406225,0.1686096029218
"550","HTR4","TCF23",0.0935230930847562,0.0826431702380509,0.0547226007418326,0.1686096029218
"551","HTR4","ZNF582",-0.12759314280571,-0.0820977993204192,0.0549901822478771,0.1686096029218
"552","HTR4","PAX8",-0.0639788605828996,-0.0707415908953361,0.0612085219382882,0.183625565814865
"553","HTR4","ZSCAN29",-0.100743555905684,-0.0800990130205776,0.0611953198498735,0.183625565814865
"554","HTR4","IRF4",-0.0859111482628548,-0.0708295957479257,0.0608862211290551,0.183625565814865
"555","HTR4","UBP1",0.0930121109790352,0.0705693074141936,0.061843559111543,0.18420545821081
"556","HTR4","NFKB1",0.0865424596109238,0.0701705239036133,0.0633343671396852,0.187308021966303
"557","HTR4","RAB11A",0.0849104225804231,0.0689369601557149,0.0681345382686631,0.200085228577694
"558","HTR4","JUN",0.0856497074912049,0.0684378792062593,0.0701596108468043,0.204591312749073
"559","HTR4","RAP1A",0.0766764255174848,0.0677650145447201,0.0727626681246003,0.209820831039391
"560","HTR4","HOXA11",0.0659769718857115,0.06776697026982,0.0729592817762871,0.209820831039391
"561","HTR4","SMAD4",0.0719766323870991,0.0673623468264681,0.0746914076729239,0.213330938353488
"562","HTR4","POU3F2",0.0726438103157391,0.065820700611512,0.0816004883927729,0.22845197289081
"563","HTR4","FOXC2",0.0721774588888092,0.0658145356672774,0.0816291222079873,0.22845197289081
"564","HTR4","ZNF772",-0.0861038153087498,-0.074560050254866,0.0814648272855651,0.22845197289081
"565","HTR4","ZNF84",0.0803123876684877,0.0742233966437457,0.0828540694913138,0.228808920383297
"566","HTR4","TWIST1",0.0838264710260775,0.0656591961574907,0.082353303755093,0.228808920383297
"567","HTR4","RFX6",0.108149971348874,0.0733538232414239,0.0865312009605629,0.237391518424702
"568","HTR4","YY1",-0.0425605408707686,-0.0638381125848127,0.0912366274049757,0.248664533515522
"569","HTR4","FOS",0.0783552388289632,0.0636009721085483,0.092447963191637,0.249554715998956
"570","HTR4","EBF3",0.0813984622039285,0.0905813937215483,0.0929916697276062,0.249554715998956
"571","HTR4","SOX4",0.0805804976975664,0.0634243332981759,0.0933585987909764,0.249554715998956
"572","HTR4","ZNF90",0.0657753726182433,0.0631256672836304,0.0946784638930082,0.251470824480155
"573","HTR4","FOSL1",0.0755345769646198,0.0627954119556164,0.0966593529120607,0.253502831222197
"574","HTR4","ZSCAN2",-0.0798947453244617,-0.0711804966706748,0.0962977547953718,0.253502831222197
"575","HTR4","ZNF471",0.0773020432273446,0.070569405490835,0.0991968444746465,0.258531775912047
"576","HTR4","ZHX3",0.0825606441132978,0.0702847354391077,0.100570861097677,0.260484776880318
"577","HTR4","ZBTB34",0.0853165974827408,0.0848434282917944,0.101829100942739,0.262115648722976
"578","HTR4","HTR2B",0.0788133829720054,0.0612168217718335,0.105355238334794,0.269528431813553
"579","HTR4","E2F3",-0.0647384695846339,-0.0603089347221685,0.110630305018496,0.281297787760445
"580","HTR4","MGA",-0.0860058418978032,-0.0822017515860945,0.111533512839017,0.28187560517497
"581","HTR4","RBAK",-0.0628568804353415,-0.0676336189122237,0.11410499426798,0.286637244637034
"582","HTR4","ZFY",-0.069470852780472,-0.0671365497827128,0.116794894051419,0.291084063222707
"583","HTR4","ZBTB5",0.0787314178250888,0.064499676939396,0.11727127726958,0.291084063222707
"584","HTR4","NR3C2",0.0847179728237789,0.0588836174726392,0.119329076826564,0.292707206098101
"585","HTR4","ZNF551",-0.0855590045089249,-0.0590603327105018,0.118750355345084,0.292707206098101
"586","HTR4","ZBED1",0.0719267474796478,0.0664941360806006,0.12034460120049,0.293471922225756
"587","HTR4","SPDEF",-0.0609060036194956,-0.0663515712080528,0.121143659233225,0.293702941280551
"588","HTR4","ZNF322",0.0751151343953241,0.0660372632079517,0.122919933954137,0.294583979648706
"589","HTR4","FOXI2",-0.0634737656855816,-0.058359358615508,0.122392481969746,0.294583979648706
"590","HTR4","HNF1A",-0.0805258175511522,-0.0580978972906715,0.124348049660653,0.296303638334243
"591","HTR4","RAB27B",0.0631878542633825,0.057821830409728,0.125879095731501,0.296562615367434
"592","HTR4","MKX",0.0521708857102196,0.0578792389555469,0.12577361246136,0.296562615367434
"593","HTR4","RIT2",0.0642096004041516,0.0576969741849899,0.126699906676829,0.296819444293469
"594","HTR4","SF1",-0.0646932306671583,-0.0649226994237338,0.129382650329504,0.299736473263351
"595","HTR4","HOXC11",0.0667342289828283,0.057411230577505,0.128867508651696,0.299736473263351
"596","HTR4","GFI1B",-0.0673783303247018,-0.0644171608623982,0.132399372826088,0.305030599273364
"597","HTR4","SP6",0.0729921954286923,0.0639731151789744,0.13509371210143,0.308872693288348
"598","HTR4","PAX9",-0.0643825946002674,-0.0564295642611033,0.135548448133736,0.308872693288348
"599","HTR4","KLF16",0.0722043364461892,0.0562219743696906,0.136994852960847,0.310472030894962
"600","HTR4","ZBTB37",0.0648039671538066,0.0610571489503642,0.139197366413411,0.313758388077798
"601","HTR4","ZSCAN5A",-0.0715729001709913,-0.063016204453222,0.141043397126951,0.31524802743754
"602","HTR4","LHX2",-0.0712741155392673,-0.0556041112189822,0.141370218539137,0.31524802743754
"603","HTR4","CREB3L4",0.0667229344431108,0.0552862538077145,0.143662458678293,0.318655559940681
"604","HTR4","ELK4",0.069614937167632,0.0550221389974739,0.14558867885168,0.321219466037833
"605","HTR4","ZSCAN25",-0.0609055492700759,-0.061844204650679,0.148601665867646,0.326141550877939
"606","HTR4","KLF4",0.0477950612431209,0.0541336021521498,0.152213878473999,0.331260895764575
"607","HTR4","ZNF514",-0.0683736758383423,-0.0612539756510489,0.152523002366423,0.331260895764575
"608","HTR4","ZBTB47",0.0689956177964575,0.058955963466195,0.153347658440147,0.331326287925086
"609","HTR4","FOXI1",0.0620804000944914,0.0537609776642217,0.154764278445972,0.332663423257579
"610","HTR4","HOXD8",0.0588731795660729,0.0528142419379172,0.162470507488265,0.347436931397982
"611","HTR4","ZNF584",-0.0837099384136487,-0.0596736353503965,0.163408712363738,0.347660372733055
"612","HTR4","FOXO4",-0.061268835114292,-0.0524130054177946,0.165690642842693,0.349277180713807
"613","HTR4","SHOX2",0.0624640001497645,0.052394063069043,0.165843841202239,0.349277180713807
"614","HTR4","MZF1",-0.0627845275910544,-0.0588311839480395,0.169445341065801,0.35409946707689
"615","HTR4","HOXA3",0.0695305015056271,0.0519055121024576,0.169831878693952,0.35409946707689
"616","HTR4","FOXI3",-0.0655034372551526,-0.0528938966772362,0.173073576527112,0.359063091601023
"617","HTR4","FOXE1",-0.0559328735718461,-0.051348708526782,0.174464041153705,0.359810205916087
"618","HTR4","NR2F6",-0.0652707607067954,-0.0512660782311178,0.175159404798479,0.359810205916087
"619","HTR4","GATA6",-0.0527108559852487,-0.0509809220908759,0.177574946746097,0.362984082319229
"620","HTR4","SOX9",-0.0616663961306299,-0.0508201060149664,0.178948080867748,0.364006584009028
"621","HTR4","ZFP37",-0.0742576583923049,-0.0569134953827764,0.18380604616508,0.371235573790175
"622","HTR4","ZFP41",-0.0605439643303392,-0.0568518170544606,0.184282407133252,0.371235573790175
"623","HTR4","ZNF570",-0.102430462002418,-0.0785563216549951,0.185258105539884,0.371406875048709
"624","HTR4","FOXD4L5",-0.057496433721754,-0.0495324679573932,0.189910924791822,0.373551205840517
"625","HTR4","ZSCAN20",0.0652453812526421,0.0564069713771421,0.187745108659949,0.373551205840517
"626","HTR4","BHLHE41",0.0500283412631122,0.0496775285526622,0.188931605821669,0.373551205840517
"627","HTR4","RHOXF1",-0.0621822954446365,-0.0561337308174216,0.189895635352989,0.373551205840517
"628","HTR4","HTR1A",0.0606179672437001,0.0486833864985083,0.197625758949558,0.386901133718149
"629","HTR4","T",0.0549033455423307,0.0472440262123806,0.211549043404297,0.412224070558841
"630","HTR4","KLF2",-0.0510622107000705,-0.0470710940504168,0.213227628555388,0.413562423756265
